a[0]=12,temp_max=12
a[937]=13,temp_max=11604
a[938]=13,temp_max=11617
a[939]=13,temp_max=11630
a[940]=13,temp_max=11643
a[941]=10,temp_max=11653
a[942]=13,temp_max=11666
a[943]=13,temp_max=11679
a[944]=13,temp_max=11692
a[945]=12,temp_max=11704
a[946]=12,temp_max=11716
a[947]=12,temp_max=11728
a[948]=12,temp_max=11740
a[949]=13,temp_max=11753
a[950]=12,temp_max=11765
a[951]=12,temp_max=11777
a[952]=13,temp_max=11790
a[953]=12,temp_max=11802
a[954]=13,temp_max=11815
a[955]=13,temp_max=11828
a[956]=13,temp_max=11841
a[957]=13,temp_max=11854
a[958]=13,temp_max=11867
a[959]=13,temp_max=11880
a[960]=12,temp_max=11892
a[961]=13,temp_max=11905
a[962]=12,temp_max=11917
a[963]=13,temp_max=11930
a[964]=12,temp_max=11942
a[965]=13,temp_max=11955
a[966]=13,temp_max=11968
a[967]=10,temp_max=11978
a[968]=13,temp_max=11991
a[969]=13,temp_max=12004
a[970]=12,temp_max=12016
a[971]=12,temp_max=12028
a[972]=13,temp_max=12041
a[973]=13,temp_max=12054
a[974]=13,temp_max=12067
a[975]=13,temp_max=12080
a[976]=10,temp_max=12090
a[977]=12,temp_max=12102
a[978]=12,temp_max=12114
a[979]=10,temp_max=12124
a[980]=13,temp_max=12137
a[981]=12,temp_max=12149
a[982]=12,temp_max=12161
a[983]=12,temp_max=12173
a[984]=12,temp_max=12185
a[985]=12,temp_max=12197
a[986]=13,temp_max=12210
a[987]=13,temp_max=12223
a[988]=10,temp_max=12233
a[989]=13,temp_max=12246
a[990]=12,temp_max=12258
a[991]=13,temp_max=12271
a[992]=13,temp_max=12284
a[993]=13,temp_max=12297
a[994]=12,temp_max=12309
a[995]=13,temp_max=12322
a[996]=13,temp_max=12335
a[997]=12,temp_max=12347
a[998]=12,temp_max=12359
a[999]=13,temp_max=12372
a[1000]=12,temp_max=12384
a[1001]=12,temp_max=12396
a[1002]=13,temp_max=12409
a[1003]=13,temp_max=12422
a[1004]=12,temp_max=12434
a[1005]=13,temp_max=12447
a[1006]=13,temp_max=12460
a[1007]=13,temp_max=12473
a[1008]=13,temp_max=12486
a[1009]=12,temp_max=12498
a[1010]=13,temp_max=12511
a[1011]=13,temp_max=12524
a[1012]=13,temp_max=12537
a[1013]=10,temp_max=12547
a[1014]=12,temp_max=12559
a[1015]=13,temp_max=12572
a[1016]=13,temp_max=12585
a[1017]=10,temp_max=12595
a[1018]=13,temp_max=12608
a[1019]=12,temp_max=12620
a[1020]=13,temp_max=12633
a[1021]=12,temp_max=12645
a[1022]=13,temp_max=12658
a[1023]=13,temp_max=12671
a[1024]=13,temp_max=12684
a[1025]=13,temp_max=12697
a[1026]=13,temp_max=12710
a[1027]=13,temp_max=12723
a[1028]=10,temp_max=12733
a[1029]=13,temp_max=12746
a[1030]=13,temp_max=12759
a[1031]=13,temp_max=12772
a[1032]=13,temp_max=12785
a[1033]=13,temp_max=12798
a[1034]=13,temp_max=12811
a[1035]=13,temp_max=12824
a[1036]=13,temp_max=12837
a[1037]=12,temp_max=12849
a[1038]=12,temp_max=12861
a[1039]=13,temp_max=12874
a[1040]=10,temp_max=12884
a[1041]=10,temp_max=12894
a[1042]=13,temp_max=12907
a[1043]=12,temp_max=12919
a[1044]=10,temp_max=12929
a[1045]=12,temp_max=12941
a[1046]=12,temp_max=12953
a[1047]=13,temp_max=12966
a[1048]=10,temp_max=12976
a[1049]=10,temp_max=12986
a[1050]=13,temp_max=12999
a[1051]=13,temp_max=13012
a[1052]=13,temp_max=13025
a[1053]=13,temp_max=13038
a[1054]=13,temp_max=13051
a[1055]=13,temp_max=13064
a[1056]=13,temp_max=13077
a[1057]=10,temp_max=13087
a[1058]=10,temp_max=13097
a[1059]=13,temp_max=13110
a[1060]=13,temp_max=13123
a[1061]=13,temp_max=13136
a[1062]=13,temp_max=13149
a[1063]=12,temp_max=13161
a[1064]=13,temp_max=13174
a[1065]=13,temp_max=13187
a[1066]=13,temp_max=13200
a[1067]=13,temp_max=13213
a[1068]=12,temp_max=13225
a[1069]=10,temp_max=13235
a[1070]=12,temp_max=13247
a[1071]=13,temp_max=13260
a[1072]=13,temp_max=13273
a[1073]=12,temp_max=13285
a[1074]=12,temp_max=13297
a[1075]=10,temp_max=13307
a[1076]=10,temp_max=13317
a[1077]=13,temp_max=13330
a[1078]=13,temp_max=13343
a[1079]=13,temp_max=13356
a[1080]=10,temp_max=13366
a[1081]=12,temp_max=13378
a[1082]=13,temp_max=13391
a[1083]=13,temp_max=13404
a[1084]=13,temp_max=13417
a[1085]=13,temp_max=13430
a[1086]=12,temp_max=13442
a[1087]=13,temp_max=13455
a[1088]=13,temp_max=13468
a[1089]=13,temp_max=13481
a[1090]=13,temp_max=13494
a[1091]=13,temp_max=13507
a[1092]=10,temp_max=13517
a[1093]=13,temp_max=13530
a[1094]=10,temp_max=13540
a[1095]=12,temp_max=13552
a[1096]=13,temp_max=13565
a[1097]=12,temp_max=13577
a[1098]=13,temp_max=13590
a[1099]=13,temp_max=13603
a[1100]=13,temp_max=13616
a[1101]=13,temp_max=13629
a[1102]=13,temp_max=13642
a[1103]=12,temp_max=13654
a[1104]=10,temp_max=13664
a[1105]=10,temp_max=13674
a[1106]=10,temp_max=13684
a[1107]=13,temp_max=13697
a[1108]=12,temp_max=13709
a[1109]=10,temp_max=13719
a[1110]=13,temp_max=13732
a[1111]=13,temp_max=13745
a[1112]=13,temp_max=13758
a[1113]=13,temp_max=13771
a[1114]=10,temp_max=13781
a[1115]=10,temp_max=13791
a[1116]=10,temp_max=13801
a[1117]=10,temp_max=13811
a[1118]=13,temp_max=13824
a[1119]=13,temp_max=13837
a[1120]=12,temp_max=13849
a[1121]=13,temp_max=13862
a[1122]=13,temp_max=13875
a[1123]=12,temp_max=13887
a[1124]=13,temp_max=13900
a[1125]=13,temp_max=13913
a[1126]=13,temp_max=13926
a[1127]=13,temp_max=13939
a[1128]=13,temp_max=13952
a[1129]=13,temp_max=13965
a[1130]=13,temp_max=13978
a[1131]=12,temp_max=13990
a[1132]=13,temp_max=14003
a[1133]=13,temp_max=14016
a[1134]=12,temp_max=14028
a[1135]=12,temp_max=14040
a[1136]=13,temp_max=14053
a[1137]=12,temp_max=14065
a[1138]=12,temp_max=14077
a[1139]=10,temp_max=14087
a[1140]=10,temp_max=14097
a[1141]=12,temp_max=14109
a[1142]=13,temp_max=14122
a[1143]=13,temp_max=14135
a[1144]=13,temp_max=14148
a[1145]=13,temp_max=14161
a[1146]=12,temp_max=14173
a[1147]=13,temp_max=14186
a[1148]=13,temp_max=14199
a[1149]=10,temp_max=14209
a[1150]=13,temp_max=14222
a[1151]=13,temp_max=14235
a[1152]=13,temp_max=14248
a[1153]=13,temp_max=14261
a[1154]=13,temp_max=14274
a[1155]=13,temp_max=14287
a[1156]=13,temp_max=14300
a[1157]=13,temp_max=14313
a[1158]=13,temp_max=14326
a[1159]=13,temp_max=14339
a[1160]=13,temp_max=14352
a[1161]=13,temp_max=14365
a[1162]=10,temp_max=14375
a[1163]=12,temp_max=14387
a[1164]=13,temp_max=14400
a[1165]=13,temp_max=14413
a[1166]=13,temp_max=14426
a[1167]=12,temp_max=14438
a[1168]=13,temp_max=14451
a[1169]=13,temp_max=14464
a[1170]=13,temp_max=14477
a[1171]=13,temp_max=14490
a[1172]=10,temp_max=14500
a[1173]=13,temp_max=14513
a[1174]=13,temp_max=14526
a[1175]=13,temp_max=14539
a[1176]=12,temp_max=14551
a[1177]=13,temp_max=14564
a[1178]=12,temp_max=14576
a[1179]=12,temp_max=14588
a[1180]=10,temp_max=14598
a[1181]=13,temp_max=14611
a[1182]=13,temp_max=14624
a[1183]=13,temp_max=14637
a[1184]=13,temp_max=14650
a[1185]=12,temp_max=14662
a[1186]=12,temp_max=14674
a[1187]=13,temp_max=14687
a[1188]=10,temp_max=14697
a[1189]=13,temp_max=14710
a[1190]=13,temp_max=14723
a[1191]=13,temp_max=14736
a[1192]=13,temp_max=14749
a[1193]=13,temp_max=14762
a[1194]=12,temp_max=14774
a[1195]=13,temp_max=14787
a[1196]=13,temp_max=14800
a[1197]=12,temp_max=14812
a[1198]=12,temp_max=14824
a[1199]=12,temp_max=14836
a[1200]=12,temp_max=14848
a[1201]=13,temp_max=14861
a[1202]=12,temp_max=14873
a[1203]=13,temp_max=14886
a[1204]=10,temp_max=14896
a[1205]=13,temp_max=14909
a[1206]=13,temp_max=14922
a[1207]=10,temp_max=14932
a[1208]=10,temp_max=14942
a[1209]=13,temp_max=14955
a[1210]=13,temp_max=14968
a[1211]=13,temp_max=14981
a[1212]=12,temp_max=14993
a[1213]=12,temp_max=15005
a[1214]=10,temp_max=15015
a[1215]=12,temp_max=15027
a[1216]=13,temp_max=15040
a[1217]=12,temp_max=15052
a[1218]=12,temp_max=15064
a[1219]=12,temp_max=15076
a[1220]=13,temp_max=15089
a[1221]=12,temp_max=15101
a[1222]=13,temp_max=15114
a[1223]=13,temp_max=15127
a[1224]=12,temp_max=15139
a[1225]=13,temp_max=15152
a[1226]=13,temp_max=15165
a[1227]=13,temp_max=15178
a[1228]=12,temp_max=15190
a[1229]=13,temp_max=15203
a[1230]=13,temp_max=15216
a[1231]=13,temp_max=15229
a[1232]=13,temp_max=15242
a[1233]=13,temp_max=15255
a[1234]=13,temp_max=15268
a[1235]=12,temp_max=15280
a[1236]=13,temp_max=15293
a[1237]=13,temp_max=15306
a[1238]=12,temp_max=15318
a[1239]=13,temp_max=15331
a[1240]=13,temp_max=15344
a[1241]=12,temp_max=15356
a[1242]=13,temp_max=15369
a[1243]=13,temp_max=15382
a[1244]=13,temp_max=15395
a[1245]=13,temp_max=15408
a[1246]=13,temp_max=15421
a[1247]=13,temp_max=15434
a[1248]=13,temp_max=15447
a[1249]=12,temp_max=15459
a[1250]=13,temp_max=15472
a[1251]=13,temp_max=15485
a[1252]=13,temp_max=15498
a[1253]=13,temp_max=15511
a[1254]=13,temp_max=15524
a[1255]=13,temp_max=15537
a[1256]=13,temp_max=15550
a[1257]=13,temp_max=15563
a[1258]=10,temp_max=15573
a[1259]=13,temp_max=15586
a[1260]=13,temp_max=15599
a[1261]=13,temp_max=15612
a[1262]=12,temp_max=15624
a[1263]=13,temp_max=15637
a[1264]=13,temp_max=15650
a[1265]=12,temp_max=15662
a[1266]=13,temp_max=15675
a[1267]=10,temp_max=15685
a[1268]=13,temp_max=15698
a[1269]=13,temp_max=15711
a[1270]=13,temp_max=15724
a[1271]=13,temp_max=15737
a[1272]=13,temp_max=15750
a[1273]=13,temp_max=15763
a[1274]=10,temp_max=15773
a[1275]=10,temp_max=15783
a[1276]=10,temp_max=15793
a[1277]=12,temp_max=15805
a[1278]=13,temp_max=15818
a[1279]=13,temp_max=15831
a[1280]=13,temp_max=15844
a[1281]=12,temp_max=15856
a[1282]=13,temp_max=15869
a[1283]=10,temp_max=15879
a[1284]=10,temp_max=15889
a[1285]=10,temp_max=15899
a[1286]=13,temp_max=15912
a[1287]=13,temp_max=15925
a[1288]=13,temp_max=15938
a[1289]=12,temp_max=15950
a[1290]=12,temp_max=15962
a[1291]=13,temp_max=15975
a[1292]=12,temp_max=15987
a[1293]=13,temp_max=16000
a[1294]=13,temp_max=16013
a[1295]=13,temp_max=16026
a[1296]=12,temp_max=16038
a[1297]=13,temp_max=16051
a[1298]=12,temp_max=16063
a[1299]=13,temp_max=16076
a[1300]=13,temp_max=16089
a[1301]=13,temp_max=16102
a[1302]=13,temp_max=16115
a[1303]=13,temp_max=16128
a[1304]=13,temp_max=16141
a[1305]=13,temp_max=16154
a[1306]=13,temp_max=16167
a[1307]=13,temp_max=16180
a[1308]=13,temp_max=16193
a[1309]=13,temp_max=16206
a[1310]=13,temp_max=16219
a[1311]=13,temp_max=16232
a[1312]=13,temp_max=16245
a[1313]=12,temp_max=16257
a[1314]=13,temp_max=16270
a[1315]=13,temp_max=16283
a[1316]=10,temp_max=16293
a[1317]=12,temp_max=16305
a[1318]=12,temp_max=16317
a[1319]=13,temp_max=16330
a[1320]=13,temp_max=16343
a[1321]=13,temp_max=16356
a[1322]=10,temp_max=16366
a[1323]=13,temp_max=16379
a[1324]=13,temp_max=16392
a[1325]=12,temp_max=16404
a[1326]=12,temp_max=16416
a[1327]=12,temp_max=16428
a[1328]=13,temp_max=16441
a[1329]=13,temp_max=16454
a[1330]=13,temp_max=16467
a[1331]=13,temp_max=16480
a[1332]=13,temp_max=16493
a[1333]=13,temp_max=16506
a[1334]=10,temp_max=16516
a[1335]=13,temp_max=16529
a[1336]=13,temp_max=16542
a[1337]=13,temp_max=16555
a[1338]=13,temp_max=16568
a[1339]=13,temp_max=16581
a[1340]=10,temp_max=16591
a[1341]=10,temp_max=16601
a[1342]=13,temp_max=16614
a[1343]=12,temp_max=16626
a[1344]=13,temp_max=16639
a[1345]=13,temp_max=16652
a[1346]=10,temp_max=16662
a[1347]=12,temp_max=16674
a[1348]=12,temp_max=16686
a[1349]=12,temp_max=16698
a[1350]=13,temp_max=16711
a[1351]=13,temp_max=16724
a[1352]=13,temp_max=16737
a[1353]=13,temp_max=16750
a[1354]=13,temp_max=16763
a[1355]=12,temp_max=16775
a[1356]=13,temp_max=16788
a[1357]=13,temp_max=16801
a[1358]=10,temp_max=16811
a[1359]=12,temp_max=16823
a[1360]=12,temp_max=16835
a[1361]=13,temp_max=16848
a[1362]=13,temp_max=16861
a[1363]=13,temp_max=16874
a[1364]=13,temp_max=16887
a[1365]=10,temp_max=16897
a[1366]=12,temp_max=16909
a[1367]=13,temp_max=16922
a[1368]=12,temp_max=16934
a[1369]=13,temp_max=16947
a[1370]=12,temp_max=16959
a[1371]=13,temp_max=16972
a[1372]=13,temp_max=16985
a[1373]=13,temp_max=16998
a[1374]=13,temp_max=17011
a[1375]=13,temp_max=17024
a[1376]=12,temp_max=17036
a[1377]=13,temp_max=17049
a[1378]=13,temp_max=17062
a[1379]=12,temp_max=17074
a[1380]=13,temp_max=17087
a[1381]=13,temp_max=17100
a[1382]=12,temp_max=17112
a[1383]=13,temp_max=17125
a[1384]=13,temp_max=17138
a[1385]=13,temp_max=17151
a[1386]=10,temp_max=17161
a[1387]=12,temp_max=17173
a[1388]=13,temp_max=17186
a[1389]=13,temp_max=17199
a[1390]=13,temp_max=17212
a[1391]=13,temp_max=17225
a[1392]=13,temp_max=17238
a[1393]=13,temp_max=17251
a[1394]=13,temp_max=17264
a[1395]=13,temp_max=17277
a[1396]=12,temp_max=17289
a[1397]=13,temp_max=17302
a[1398]=13,temp_max=17315
a[1399]=13,temp_max=17328
a[1400]=13,temp_max=17341
a[1401]=12,temp_max=17353
a[1402]=13,temp_max=17366
a[1403]=12,temp_max=17378
a[1404]=13,temp_max=17391
a[1405]=13,temp_max=17404
a[1406]=13,temp_max=17417
a[1407]=12,temp_max=17429
a[1408]=13,temp_max=17442
a[1409]=13,temp_max=17455
a[1410]=13,temp_max=17468
a[1411]=13,temp_max=17481
a[1412]=10,temp_max=17491
a[1413]=13,temp_max=17504
a[1414]=12,temp_max=17516
a[1415]=13,temp_max=17529
a[1416]=13,temp_max=17542
a[1417]=12,temp_max=17554
a[1418]=13,temp_max=17567
a[1419]=13,temp_max=17580
a[1420]=13,temp_max=17593
a[1421]=13,temp_max=17606
a[1422]=13,temp_max=17619
a[1423]=12,temp_max=17631
a[1424]=13,temp_max=17644
a[1425]=13,temp_max=17657
a[1426]=12,temp_max=17669
a[1427]=10,temp_max=17679
a[1428]=13,temp_max=17692
a[1429]=13,temp_max=17705
a[1430]=13,temp_max=17718
a[1431]=12,temp_max=17730
a[1432]=10,temp_max=17740
a[1433]=10,temp_max=17750
a[1434]=13,temp_max=17763
a[1435]=13,temp_max=17776
a[1436]=13,temp_max=17789
a[1437]=13,temp_max=17802
a[1438]=13,temp_max=17815
a[1439]=13,temp_max=17828
a[1440]=13,temp_max=17841
a[1441]=13,temp_max=17854
a[1442]=13,temp_max=17867
a[1443]=10,temp_max=17877
a[1444]=13,temp_max=17890
a[1445]=13,temp_max=17903
a[1446]=13,temp_max=17916
a[1447]=13,temp_max=17929
a[1448]=12,temp_max=17941
a[1449]=13,temp_max=17954
a[1450]=13,temp_max=17967
a[1451]=13,temp_max=17980
a[1452]=13,temp_max=17993
a[1453]=13,temp_max=18006
a[1454]=13,temp_max=18019
a[1455]=13,temp_max=18032
a[1456]=13,temp_max=18045
a[1457]=13,temp_max=18058
a[1458]=13,temp_max=18071
a[1459]=13,temp_max=18084
a[1460]=13,temp_max=18097
a[1461]=13,temp_max=18110
a[1462]=13,temp_max=18123
a[1463]=13,temp_max=18136
a[1464]=13,temp_max=18149
a[1465]=13,temp_max=18162
a[1466]=13,temp_max=18175
a[1467]=13,temp_max=18188
a[1468]=13,temp_max=18201
a[1469]=12,temp_max=18213
a[1470]=13,temp_max=18226
a[1471]=12,temp_max=18238
a[1472]=13,temp_max=18251
a[1473]=13,temp_max=18264
a[1474]=13,temp_max=18277
a[1475]=12,temp_max=18289
a[1476]=10,temp_max=18299
a[1477]=10,temp_max=18309
a[1478]=12,temp_max=18321
a[1479]=13,temp_max=18334
a[1480]=12,temp_max=18346
a[1481]=12,temp_max=18358
a[1482]=13,temp_max=18371
a[1483]=12,temp_max=18383
a[1484]=12,temp_max=18395
a[1485]=10,temp_max=18405
a[1486]=13,temp_max=18418
a[1487]=10,temp_max=18428
a[1488]=13,temp_max=18441
a[1489]=12,temp_max=18453
a[1490]=13,temp_max=18466
a[1491]=13,temp_max=18479
a[1492]=10,temp_max=18489
a[1493]=13,temp_max=18502
a[1494]=13,temp_max=18515
a[1495]=12,temp_max=18527
a[1496]=13,temp_max=18540
a[1497]=10,temp_max=18550
a[1498]=12,temp_max=18562
a[1499]=13,temp_max=18575
a[1500]=10,temp_max=18585
a[1501]=13,temp_max=18598
a[1502]=10,temp_max=18608
a[1503]=13,temp_max=18621
a[1504]=13,temp_max=18634
a[1505]=13,temp_max=18647
a[1506]=13,temp_max=18660
a[1507]=12,temp_max=18672
a[1508]=12,temp_max=18684
a[1509]=13,temp_max=18697
a[1510]=10,temp_max=18707
a[1511]=10,temp_max=18717
a[1512]=10,temp_max=18727
a[1513]=13,temp_max=18740
a[1514]=13,temp_max=18753
a[1515]=12,temp_max=18765
a[1516]=13,temp_max=18778
a[1517]=13,temp_max=18791
a[1518]=13,temp_max=18804
a[1519]=13,temp_max=18817
a[1520]=13,temp_max=18830
a[1521]=10,temp_max=18840
a[1522]=10,temp_max=18850
a[1523]=13,temp_max=18863
a[1524]=13,temp_max=18876
a[1525]=10,temp_max=18886
a[1526]=13,temp_max=18899
a[1527]=10,temp_max=18909
a[1528]=12,temp_max=18921
a[1529]=10,temp_max=18931
a[1530]=13,temp_max=18944
a[1531]=13,temp_max=18957
a[1532]=10,temp_max=18967
a[1533]=12,temp_max=18979
a[1534]=13,temp_max=18992
a[1535]=13,temp_max=19005
a[1536]=13,temp_max=19018
a[1537]=10,temp_max=19028
a[1538]=13,temp_max=19041
a[1539]=12,temp_max=19053
a[1540]=10,temp_max=19063
a[1541]=13,temp_max=19076
a[1542]=13,temp_max=19089
a[1543]=13,temp_max=19102
a[1544]=13,temp_max=19115
a[1545]=13,temp_max=19128
a[1546]=13,temp_max=19141
a[1547]=10,temp_max=19151
a[1548]=13,temp_max=19164
a[1549]=13,temp_max=19177
a[1550]=12,temp_max=19189
a[1551]=13,temp_max=19202
a[1552]=12,temp_max=19214
a[1553]=10,temp_max=19224
a[1554]=13,temp_max=19237
a[1555]=13,temp_max=19250
a[1556]=13,temp_max=19263
a[1557]=10,temp_max=19273
a[1558]=13,temp_max=19286
a[1559]=13,temp_max=19299
a[1560]=13,temp_max=19312
a[1561]=13,temp_max=19325
a[1562]=12,temp_max=19337
a[1563]=13,temp_max=19350
a[1564]=13,temp_max=19363
a[1565]=13,temp_max=19376
a[1566]=12,temp_max=19388
a[1567]=13,temp_max=19401
a[1568]=13,temp_max=19414
a[1569]=12,temp_max=19426
a[1570]=13,temp_max=19439
a[1571]=13,temp_max=19452
a[1572]=12,temp_max=19464
a[1573]=13,temp_max=19477
a[1574]=13,temp_max=19490
a[1575]=13,temp_max=19503
a[1576]=13,temp_max=19516
a[1577]=10,temp_max=19526
a[1578]=12,temp_max=19538
a[1579]=13,temp_max=19551
a[1580]=10,temp_max=19561
a[1581]=13,temp_max=19574
a[1582]=12,temp_max=19586
a[1583]=13,temp_max=19599
a[1584]=12,temp_max=19611
a[1585]=10,temp_max=19621
a[1586]=13,temp_max=19634
a[1587]=13,temp_max=19647
a[1588]=13,temp_max=19660
a[1589]=12,temp_max=19672
a[1590]=13,temp_max=19685
a[1591]=13,temp_max=19698
a[1592]=13,temp_max=19711
a[1593]=13,temp_max=19724
a[1594]=13,temp_max=19737
a[1595]=13,temp_max=19750
a[1596]=10,temp_max=19760
a[1597]=13,temp_max=19773
a[1598]=13,temp_max=19786
a[1599]=13,temp_max=19799
a[1600]=13,temp_max=19812
a[1601]=10,temp_max=19822
a[1602]=13,temp_max=19835
a[1603]=13,temp_max=19848
a[1604]=13,temp_max=19861
a[1605]=10,temp_max=19871
a[1606]=13,temp_max=19884
a[1607]=13,temp_max=19897
a[1608]=13,temp_max=19910
a[1609]=13,temp_max=19923
a[1610]=13,temp_max=19936
a[1611]=13,temp_max=19949
a[1612]=13,temp_max=19962
a[1613]=13,temp_max=19975
a[1614]=10,temp_max=19985
a[1615]=13,temp_max=19998
a[1616]=13,temp_max=20011
a[1617]=12,temp_max=20023
a[1618]=13,temp_max=20036
a[1619]=10,temp_max=20046
a[1620]=12,temp_max=20058
a[1621]=13,temp_max=20071
a[1622]=13,temp_max=20084
a[1623]=13,temp_max=20097
a[1624]=13,temp_max=20110
a[1625]=12,temp_max=20122
a[1626]=13,temp_max=20135
a[1627]=10,temp_max=20145
a[1628]=13,temp_max=20158
a[1629]=13,temp_max=20171
a[1630]=13,temp_max=20184
a[1631]=13,temp_max=20197
a[1632]=10,temp_max=20207
a[1633]=13,temp_max=20220
a[1634]=12,temp_max=20232
a[1635]=13,temp_max=20245
a[1636]=13,temp_max=20258
a[1637]=13,temp_max=20271
a[1638]=13,temp_max=20284
a[1639]=12,temp_max=20296
a[1640]=10,temp_max=20306
a[1641]=12,temp_max=20318
a[1642]=10,temp_max=20328
a[1643]=13,temp_max=20341
a[1644]=13,temp_max=20354
a[1645]=13,temp_max=20367
a[1646]=13,temp_max=20380
a[1647]=13,temp_max=20393
a[1648]=13,temp_max=20406
a[1649]=13,temp_max=20419
a[1650]=13,temp_max=20432
a[1651]=12,temp_max=20444
a[1652]=13,temp_max=20457
a[1653]=13,temp_max=20470
a[1654]=12,temp_max=20482
a[1655]=12,temp_max=20494
a[1656]=13,temp_max=20507
a[1657]=10,temp_max=20517
a[1658]=13,temp_max=20530
a[1659]=12,temp_max=20542
a[1660]=13,temp_max=20555
a[1661]=13,temp_max=20568
a[1662]=10,temp_max=20578
a[1663]=13,temp_max=20591
a[1664]=10,temp_max=20601
a[1665]=12,temp_max=20613
a[1666]=12,temp_max=20625
a[1667]=10,temp_max=20635
a[1668]=12,temp_max=20647
a[1669]=13,temp_max=20660
a[1670]=13,temp_max=20673
a[1671]=12,temp_max=20685
a[1672]=12,temp_max=20697
a[1673]=10,temp_max=20707
a[1674]=13,temp_max=20720
a[1675]=13,temp_max=20733
a[1676]=10,temp_max=20743
a[1677]=13,temp_max=20756
a[1678]=13,temp_max=20769
a[1679]=13,temp_max=20782
a[1680]=12,temp_max=20794
a[1681]=12,temp_max=20806
a[1682]=13,temp_max=20819
a[1683]=13,temp_max=20832
a[1684]=12,temp_max=20844
a[1685]=13,temp_max=20857
a[1686]=12,temp_max=20869
a[1687]=10,temp_max=20879
a[1688]=13,temp_max=20892
a[1689]=13,temp_max=20905
a[1690]=13,temp_max=20918
a[1691]=13,temp_max=20931
a[1692]=13,temp_max=20944
a[1693]=13,temp_max=20957
a[1694]=10,temp_max=20967
a[1695]=13,temp_max=20980
a[1696]=13,temp_max=20993
a[1697]=12,temp_max=21005
a[1698]=12,temp_max=21017
a[1699]=13,temp_max=21030
a[1700]=10,temp_max=21040
a[1701]=13,temp_max=21053
a[1702]=12,temp_max=21065
a[1703]=12,temp_max=21077
a[1704]=12,temp_max=21089
a[1705]=10,temp_max=21099
a[1706]=13,temp_max=21112
a[1707]=13,temp_max=21125
a[1708]=10,temp_max=21135
a[1709]=10,temp_max=21145
a[1710]=10,temp_max=21155
a[1711]=13,temp_max=21168
a[1712]=13,temp_max=21181
a[1713]=13,temp_max=21194
a[1714]=10,temp_max=21204
a[1715]=13,temp_max=21217
a[1716]=13,temp_max=21230
a[1717]=12,temp_max=21242
a[1718]=12,temp_max=21254
a[1719]=13,temp_max=21267
a[1720]=13,temp_max=21280
a[1721]=13,temp_max=21293
a[1722]=13,temp_max=21306
a[1723]=13,temp_max=21319
a[1724]=12,temp_max=21331
a[1725]=12,temp_max=21343
a[1726]=13,temp_max=21356
a[1727]=13,temp_max=21369
a[1728]=13,temp_max=21382
a[1729]=10,temp_max=21392
a[1730]=13,temp_max=21405
a[1731]=10,temp_max=21415
a[1732]=12,temp_max=21427
a[1733]=13,temp_max=21440
a[1734]=13,temp_max=21453
a[1735]=13,temp_max=21466
a[1736]=13,temp_max=21479
a[1737]=10,temp_max=21489
a[1738]=10,temp_max=21499
a[1739]=13,temp_max=21512
a[1740]=13,temp_max=21525
a[1741]=12,temp_max=21537
a[1742]=13,temp_max=21550
a[1743]=13,temp_max=21563
a[1744]=10,temp_max=21573
a[1745]=13,temp_max=21586
a[1746]=13,temp_max=21599
a[1747]=12,temp_max=21611
a[1748]=12,temp_max=21623
a[1749]=10,temp_max=21633
a[1750]=12,temp_max=21645
a[1751]=13,temp_max=21658
a[1752]=13,temp_max=21671
a[1753]=12,temp_max=21683
a[1754]=12,temp_max=21695
a[1755]=13,temp_max=21708
a[1756]=10,temp_max=21718
a[1757]=10,temp_max=21728
a[1758]=13,temp_max=21741
a[1759]=13,temp_max=21754
a[1760]=12,temp_max=21766
a[1761]=12,temp_max=21778
a[1762]=10,temp_max=21788
a[1763]=10,temp_max=21798
a[1764]=10,temp_max=21808
a[1765]=13,temp_max=21821
a[1766]=13,temp_max=21834
a[1767]=13,temp_max=21847
a[1768]=13,temp_max=21860
a[1769]=13,temp_max=21873
a[1770]=13,temp_max=21886
a[1771]=10,temp_max=21896
a[1772]=10,temp_max=21906
a[1773]=10,temp_max=21916
a[1774]=10,temp_max=21926
a[1775]=10,temp_max=21936
a[1776]=10,temp_max=21946
a[1777]=10,temp_max=21956
a[1778]=13,temp_max=21969
a[1779]=10,temp_max=21979
a[1780]=13,temp_max=21992
a[1781]=10,temp_max=22002
a[1782]=13,temp_max=22015
a[1783]=13,temp_max=22028
a[1784]=13,temp_max=22041
a[1785]=10,temp_max=22051
a[1786]=10,temp_max=22061
a[1787]=12,temp_max=22073
a[1788]=10,temp_max=22083
a[1789]=13,temp_max=22096
a[1790]=13,temp_max=22109
a[1791]=12,temp_max=22121
a[1792]=13,temp_max=22134
a[1793]=13,temp_max=22147
a[1794]=10,temp_max=22157
a[1795]=12,temp_max=22169
a[1796]=10,temp_max=22179
a[1797]=12,temp_max=22191
a[1798]=13,temp_max=22204
a[1799]=13,temp_max=22217
a[1800]=13,temp_max=22230
a[1801]=10,temp_max=22240
a[1802]=13,temp_max=22253
a[1803]=13,temp_max=22266
a[1804]=13,temp_max=22279
a[1805]=12,temp_max=22291
a[1806]=13,temp_max=22304
a[1807]=13,temp_max=22317
